118,118,124,74
45,87,85,35
57,66,116,40
49,97,101,11
85,96,110,52
100,109,30,106
81,32,48,56
47,119,108,16
18,12,63,111
57,40,35,66
113,97,36,63
67,62,106,107
72,78,102,100
109,105,38,88
36,7,41,116
83,122,7,68
1,71,97,67
73,69,15,126
11,119,81,72
96,78,16,31
119,108,3,79
68,107,33,115
50,33,44,93
88,38,80,58
71,35,125,76
93,92,85,38
106,91,117,72
76,19,56,6
75,36,10,106
113,70,18,53
109,30,124,106
50,111,121,6
85,103,92,89
65,55,7,125
10,113,110,28
0,112,100,84
18,90,25,94
115,102,91,94
12,63,90,109
100,124,68,127
88,41,45,6
72,93,0,12
56,88,27,44
74,117,127,22
19,68,36,96
74,59,107,30
4,88,115,18
123,63,37,13
32,125,84,93
43,77,95,30
93,64,23,47
23,67,83,78
72,102,25,36
37,72,30,95
46,114,102,120
30,42,127,30
38,61,92,29
4,90,54,82
112,91,18,26
86,18,20,54
53,40,39,109
48,82,46,38
2,10,116,108
68,3,1,47
58,114,13,30
105,45,77,89
6,109,79,43
124,86,15,28
99,23,27,68
125,45,73,34
0,120,70,73
8,92,43,0
68,93,28,78
47,95,8,73
5,125,58,21
39,3,122,101
121,52,102,74
22,40,76,79
41,104,91,109
30,40,100,97
53,34,125,94
61,58,113,21
115,42,38,74
102,118,96,43
113,120,62,47
37,29,23,64
34,6,17,90
105,112,62,36
9,18,89,127
18,19,92,40
102,25,38,108
28,122,50,122
116,102,96,62
65,27,2,4
118,56,79,112
44,38,85,43
114,19,29,72
91,72,43,26
22,9,9,79
4,107,116,53
82,73,120,26
94,56,119,49
118,0,81,72
100,34,75,25
36,43,47,57
53,98,61,7
12,4,116,46
87,125,14,19
23,11,27,11
86,126,39,8
56,4,20,48
56,49,103,32
54,39,64,97
4,77,106,8
116,48,27,115
16,35,55,60
76,50,112,116
23,117,95,64
59,39,92,70
14,75,85,113
51,105,60,28
114,57,52,75
13,65,30,31
80,19,7,16
70,117,113,103
114,82,4,107
36,82,97,53
68,110,4,76
59,79,99,124
16,23,5,73
59,11,3,94
99,108,37,124
36,122,77,88
2,73,33,127
31,81,30,16
126,12,36,49
83,60,117,77
10,54,27,31
54,51,80,42
101,125,18,3
105,45,106,110
62,117,38,126
99,86,52,79
33,40,71,45
72,68,8,50
11,1,12,4
90,1,69,27
7,40,29,90
47,58,11,126
36,104,59,60
79,27,120,101
98,6,28,75
57,113,121,113
54,92,110,101
26,81,58,84
114,104,111,38
4,39,14,22
3,89,53,72
46,36,33,5
0,3,80,35
65,51,1,80
67,36,29,21
15,39,19,9
78,123,57,94
99,14,81,54
108,111,48,116
19,32,14,115
21,12,12,12
63,102,101,30
62,73,33,44
40,93,101,51
100,34,3,76
73,119,54,34
60,52,68,123
94,106,48,10
11,49,20,103
62,122,75,81
96,15,54,124
125,120,36,82
101,8,29,39
113,79,67,86
71,29,90,73
91,43,26,80
50,91,5,20
127,65,43,79
14,104,115,37
61,21,8,97
76,75,41,88
43,5,101,25
42,58,38,100
0,28,38,52
115,36,53,126
31,84,96,78
117,118,15,84
65,2,3,92
103,29,78,89
85,65,86,49
50,5,60,114
84,104,68,108
38,74,46,75
99,34,97,88
70,37,70,20
59,105,91,111
117,14,5,48
116,64,26,55
108,76,69,98
105,46,97,108
7,69,83,44
30,20,10,113
21,107,102,72
7,35,104,64
114,108,6,23
106,75,38,10
80,68,90,50
1,31,116,6
71,126,22,79
58,89,24,89
83,36,109,69
27,44,107,90
118,80,90,50
86,82,32,99
14,47,116,90
76,69,41,35
72,37,97,107
99,81,55,111
105,15,88,4
26,52,11,59
59,61,7,117
1,39,70,8
124,51,9,78
73,97,39,33
104,34,11,112
76,22,50,54
124,112,4,0
2,77,110,127
69,105,95,35
3,86,106,33
33,62,64,42
74,110,2,73
125,49,124,90
26,36,77,118
64,72,53,42
125,66,117,39
33,33,111,108
113,29,26,43
96,28,70,122
15,65,63,115
104,21,107,29
109,34,49,4
126,53,65,0
83,5,23,13
79,82,15,44
62,9,96,9
75,30,73,30
10,78,4,60
72,107,58,55
7,81,1,35
39,113,82,72
122,66,88,105
67,41,13,77
46,46,38,60
7,109,9,86
66,6,93,98
78,36,121,92
20,15,15,6
26,110,78,98
69,16,106,125
10,95,0,69
113,0,54,54
96,117,20,99
77,89,44,65
53,24,1,76
22,5,40,119
122,20,94,72
57,67,96,103
17,24,52,54
91,79,98,74
112,112,24,89
119,92,49,110
85,59,51,61
107,111,14,25
45,29,20,29
121,94,16,3
6,111,56,47
62,93,64,65
113,25,94,124
126,5,51,116
86,117,90,108
118,4,9,74
122,24,52,105
86,35,8,126
98,22,15,8
97,26,19,18
36,118,93,77
118,16,79,44
7,23,36,77
103,3,19,43
65,126,24,114
7,73,44,1
8,33,125,101
24,127,70,47
99,73,114,51
73,126,95,62
80,111,70,93
37,93,54,63
95,121,53,47
112,69,111,118
11,103,117,85
127,3,24,125
73,23,55,62
84,58,4,55
75,126,56,12
87,120,115,49
35,59,71,101
26,71,45,126
21,10,43,17
81,58,86,102
2,93,122,18
47,89,86,73
115,82,18,84
11,33,93,56
111,124,20,89
64,65,42,115
106,28,63,92
96,10,68,15
54,91,82,111
4,123,40,36
125,115,15,96
127,16,73,24
116,30,81,45
0,32,36,25
13,101,13,1
50,10,27,38
22,127,86,85
25,75,119,116
76,1,40,101
10,22,30,74
15,97,47,84
44,26,25,105
5,73,26,118
49,116,48,92
8,118,118,79
106,39,115,121
2,101,84,8
36,96,75,58
67,72,121,43
60,33,23,124
63,75,38,25
14,69,48,117
118,88,112,90
110,90,42,70
57,40,103,119
17,106,90,50
90,21,98,47
93,116,61,22
22,56,89,15
49,118,12,125
53,118,98,108
114,2,83,28
87,104,15,17
38,126,32,84
27,101,104,89
32,80,84,82
118,101,16,70
87,83,114,26
27,74,12,28
35,17,54,99
1,111,117,59
53,102,15,71
47,110,92,17
79,67,9,110
33,29,78,22
71,116,119,2
32,125,25,105
35,110,59,75
45,103,122,75
19,52,46,117
24,93,6,70
91,30,72,54
21,32,73,121
47,92,86,13
54,32,33,33
83,55,18,0
96,48,21,28
65,39,36,113
79,85,112,42
107,4,54,19
12,75,26,116
24,45,84,104
45,112,56,109
48,34,126,14
119,88,83,59
55,59,115,120
127,11,73,2
16,32,78,48
38,96,11,16
1,3,63,108
68,71,43,114
82,0,62,86
35,44,118,54
74,76,67,24
103,2,108,40
20,112,26,75
44,103,4,126
22,112,23,12
85,43,78,30
16,93,27,45
126,114,50,16
54,103,90,115
78,109,10,23
106,62,10,31
114,56,28,84
14,20,75,111
33,123,125,13
63,66,17,22
57,59,13,73
69,44,42,32
41,43,108,44
64,45,120,112
96,28,73,109
26,86,32,31
60,58,42,16
17,25,24,32
120,92,93,22
27,96,8,48
80,96,92,122
47,107,55,52
17,25,40,104
7,61,48,94
27,1,25,87
26,41,18,96
68,2,101,44
26,13,125,83
96,58,44,63
11,4,88,101
31,80,115,74
114,109,15,26
64,9,51,57
107,64,82,10
29,104,25,46
110,85,57,26
52,74,92,2
84,84,124,100
0,9,13,61
33,61,10,1
8,89,0,23
88,108,74,50
51,42,118,65
54,83,34,93
4,2,96,67
73,23,88,12
16,86,47,108
123,115,16,51
20,23,59,105
84,98,82,36
54,64,4,59
74,46,12,58
31,85,8,89
20,27,68,90
52,87,55,7
35,28,48,23
89,112,10,98
118,127,23,96
79,15,117,110
37,57,10,61
75,113,5,103
30,18,1,56
29,36,26,98
47,7,58,78
77,45,83,58
22,102,34,56
51,32,99,28
109,67,94,34
63,32,18,115
127,4,13,109
48,78,110,50
1,94,8,73
48,89,53,19
14,71,3,8
87,118,45,8
30,0,14,57
65,68,54,31
13,96,29,35
6,8,28,111
63,94,91,119
123,18,30,5
30,62,31,20
67,5,120,31
78,15,23,104
97,116,50,0
15,45,62,21
23,105,45,84
108,52,94,30
111,121,127,64
106,83,21,2
11,68,77,79
28,39,63,81
89,61,0,20
14,94,7,94
119,86,58,123
33,117,78,78
60,60,38,87
24,29,78,121
98,101,87,113
51,97,5,21
5,121,126,94
66,65,124,93
65,6,119,34
102,53,52,113
82,68,52,41
24,7,37,88
74,44,66,94
115,30,58,54
4,85,53,26
38,17,1,74
25,38,103,5
41,71,81,2
76,6,49,102
124,42,50,21
112,97,58,24
63,20,43,29
112,103,59,19
39,43,124,88
79,30,38,100
88,16,24,96
127,107,70,52
127,88,51,56
28,104,9,32
96,120,124,59
65,113,65,34
116,91,10,8
40,125,92,28
26,3,87,64
32,101,19,127
35,52,27,118
71,120,84,97
15,67,22,80
66,60,50,60
115,78,91,19
63,117,70,106
38,61,119,69
27,19,33,89
115,125,57,107
78,108,127,67
31,33,57,75
53,23,0,49
74,41,47,113
9,9,106,76
60,59,93,45
116,25,2,4
97,103,1,121
74,61,37,89
70,121,50,80
9,114,4,1
24,51,108,12
125,78,99,125
64,54,114,41
94,5,125,26
72,34,125,67
0,23,60,47
1,20,43,91
60,30,12,83
64,46,94,5
88,82,78,24
110,27,62,81
97,100,108,86
15,124,81,70
124,12,79,62
35,105,31,3
85,45,125,13
89,66,15,37
126,34,95,86
56,38,50,53
42,105,49,120
103,30,105,22
63,108,96,119
122,8,107,96
127,104,25,12
69,19,65,99
3,110,7,109
59,28,5,19
115,61,75,80
41,115,68,59
22,58,104,116
24,33,2,10
76,118,106,125
90,114,8,22
77,82,73,17
89,35,59,42
24,113,12,99
95,38,93,44
18,65,110,76
61,45,64,65
8,17,66,81
56,45,8,60
89,54,37,19
111,59,68,43
58,4,117,54
92,68,53,105
23,76,80,122
92,59,91,48
63,106,106,87
56,1,77,102
33,90,43,32
51,91,65,82
19,22,37,51
127,127,2,56
21,119,25,117
74,88,119,79
83,36,97,118
122,46,70,70
32,120,36,35
41,39,102,20
95,51,116,47
25,17,115,0
90,42,5,91
127,23,88,101
60,113,71,0
26,37,96,88
117,9,100,66
57,77,124,118
105,68,45,23
101,56,33,71
7,43,29,66
4,61,54,50
101,82,97,42
126,93,63,48
41,45,58,125
111,123,4,0
56,25,91,50
47,93,20,74
40,85,118,38
123,10,44,44
38,112,67,41
71,66,28,100
21,48,121,114
77,124,122,80
94,23,73,13
19,85,115,58
100,108,17,123
70,32,78,102
97,33,20,99
100,72,62,25
100,45,46,56
70,111,56,79
95,7,20,127
91,65,74,25
82,22,88,93
80,18,93,18
67,127,116,75
60,28,18,43
57,88,104,96
87,35,118,3
66,4,99,83
3,13,120,52
114,110,60,92
117,8,20,38
25,39,5,86
7,118,106,127
115,96,43,23
64,13,114,1
63,7,59,17
90,26,55,63
61,57,119,111
14,13,31,31
84,25,16,21
57,11,84,103
20,120,125,99
91,102,43,7
5,22,123,95
62,118,74,17
91,63,103,2
22,118,45,102
34,53,77,107
22,31,25,55
64,120,22,1
21,99,76,41
47,16,110,18
2,69,68,0
122,59,15,39
114,109,34,80
42,86,71,101
93,52,80,101
104,39,42,107
9,12,39,40
73,30,2,78
106,61,114,91
63,120,52,100
95,24,106,69
107,19,103,49
34,94,35,95
13,29,94,111
52,58,92,99
2,60,32,81
82,77,109,8
92,0,29,36
116,103,106,3
54,26,21,55
54,52,32,114
32,78,82,120
83,45,30,112
119,105,37,91
101,89,58,60
70,119,111,68
78,123,23,1
78,48,4,80
58,100,57,85
14,41,84,101
87,71,13,72
30,118,114,51
8,32,30,92
7,10,49,72
92,47,34,114
33,75,21,29
83,94,94,85
93,98,39,15
2,104,66,33
85,113,42,82
82,62,3,114
55,12,100,35
62,66,81,107
39,85,95,127
118,45,54,37
119,86,124,99
26,99,107,94
13,52,2,41
53,71,3,80
10,38,71,48
89,35,110,36
93,5,85,48
93,101,123,65
12,17,119,40
72,27,19,38
23,19,61,7
52,19,22,68
10,49,50,56
118,87,91,93
100,95,15,120
19,53,116,3
21,117,100,89
12,59,0,19
17,41,64,35
79,22,90,123
108,40,23,41
18,6,66,96
59,79,46,6
40,26,16,71
124,124,3,41
87,17,55,10
115,68,73,67
124,102,125,119
126,64,32,96
66,34,109,40
28,106,97,106
1,44,33,60
95,33,118,30
69,5,32,44
59,120,70,4
73,94,74,44
70,27,108,31
60,49,52,34
125,74,17,39
71,22,52,77
114,101,82,85
113,55,72,105
57,68,73,65
31,94,82,62
43,32,111,21
3,58,17,17
36,12,35,112
122,38,15,44
9,116,75,96
118,53,67,56
125,104,36,24
33,41,55,90
84,114,115,21
43,73,81,17
109,109,97,125
32,120,77,0
57,106,5,68
126,86,47,101
98,79,28,25
45,111,22,51
22,1,49,96
70,29,107,61
31,8,0,2
23,83,16,46
28,58,1,26
3,50,86,9
61,28,62,5
124,102,20,29
11,67,22,24
106,112,112,112
110,51,69,75
3,17,104,72
58,51,45,82
33,62,114,26
40,87,91,60
97,17,4,72
70,10,27,79
89,95,26,41
20,127,80,109
97,53,66,21
8,37,15,11
19,6,14,35
109,63,24,66
48,31,56,30
41,118,74,52
75,121,6,18
17,81,124,34
55,28,11,62
15,41,27,24
74,2,11,20
22,51,43,100
55,112,102,59
89,15,88,103
89,98,1,30
4,38,108,64
102,78,102,28
52,2,25,34
37,22,64,53
24,66,45,6
98,50,52,13
79,121,103,102
0,33,125,81
43,106,47,81
24,112,9,31
23,40,56,95
75,38,62,62
32,86,19,5
126,37,101,12
21,72,96,26
77,8,35,34
124,122,5,73
80,87,53,93
27,106,64,122
36,85,50,6
126,6,67,67
20,125,34,22
16,120,120,15
40,62,4,0
101,65,72,94
32,54,85,61
9,54,88,16
110,88,105,91
53,0,78,73
111,100,100,110
126,0,74,57
54,103,111,113
40,116,115,1
115,117,52,67
86,124,125,76
123,118,111,113
35,24,64,21
57,25,127,82
6,11,21,109
105,115,99,93
84,114,70,117
4,28,89,121
8,53,12,44
4,30,88,121
82,117,31,125
63,52,78,61
108,75,30,105
36,127,31,108
104,62,14,6
104,108,4,127
57,10,112,94
40,35,27,84
99,97,123,56
77,8,123,62
104,112,47,10
4,104,85,11
10,32,14,96
68,10,70,50
58,22,118,64
126,18,28,100
25,49,40,7
51,35,108,116
26,60,48,23
74,108,0,16
103,98,0,10
27,84,61,123
94,82,53,126
83,47,73,3
9,89,20,122
101,112,77,44
29,59,108,51
99,122,83,127
44,45,65,121
62,82,108,58
88,17,34,86
126,14,96,23
99,24,59,91
55,120,58,27
61,23,107,107
18,25,77,106
40,6,23,76
97,73,58,80
66,48,57,115
94,74,77,66
96,65,67,50
68,71,10,58
77,12,117,106
52,113,110,120
5,109,18,30
70,107,11,76
67,83,83,110
108,100,53,56
82,46,45,112
107,105,58,66
26,3,44,64
48,119,5,7
35,26,28,6
16,38,118,55
82,82,13,111
124,55,17,50
74,77,49,50
113,14,118,69
124,66,77,91
121,52,36,114
25,90,22,38
53,29,40,126
27,56,92,107
11,20,114,3
105,75,47,47
64,77,70,111
20,68,17,18
58,48,55,111
80,13,38,105
12,50,87,127
3,108,58,6
68,125,103,74
79,100,74,58
72,1,88,91
23,46,38,82
28,124,47,27
61,70,25,84
0,60,97,53
79,121,115,14
12,123,125,69
32,77,29,110
3,81,106,22
72,104,83,116
52,90,92,20
65,3,109,7
95,88,7,2
101,110,22,32
68,29,97,71
55,72,16,112
17,75,83,51
11,75,50,42
6,9,92,69
37,18,117,76
76,89,67,28
52,104,3,101
31,11,37,75
114,76,83,94
123,44,49,12
25,127,18,9
47,43,44,70
54,8,32,82
78,91,72,23
54,53,23,113
24,70,32,37
27,84,112,79
18,61,49,28
88,108,118,68
47,84,95,93
127,98,99,5
2,116,26,19
22,27,1,67
14,124,116,90
121,79,4,2
114,86,124,122
75,81,49,113
81,46,108,41
43,67,56,6
107,7,72,6
118,63,40,102
122,7,46,15
121,42,21,31
33,127,64,117
40,119,37,126
53,70,38,92
127,78,79,65
98,52,72,39
79,39,65,47
74,3,6,33
124,1,10,35
81,52,89,81
16,11,36,63
116,118,73,39
116,42,74,36
40,105,113,125
125,98,123,30
89,8,74,84
70,105,63,103
63,68,32,33
95,18,108,33
111,107,47,58
122,24,46,123
23,23,23,5
91,79,75,94
5,4,89,43
6,98,61,68
51,84,82,65
35,123,71,113
50,84,38,104
76,56,95,98
111,0,66,4
14,127,95,96
107,54,70,89
7,97,19,96
35,1,27,119
49,92,74,88
0,37,90,105
118,97,80,97
75,42,15,109
103,61,42,33
63,70,32,87
122,127,71,19
116,31,66,40
88,62,51,95
124,7,115,65
106,33,68,33
49,114,35,112
105,51,20,6
68,127,81,20
98,70,113,109
87,30,116,58
54,30,101,38
111,95,61,64
65,90,54,69
62,58,74,37
108,48,71,94
98,41,31,75
36,33,115,97
75,10,45,10
47,120,13,49
48,118,1,41
21,2,97,96
125,64,51,88
98,15,30,125
101,2,82,119
48,102,73,10
66,44,66,12
126,3,90,87
51,69,120,116
1,124,100,16
84,11,70,115
62,55,54,1
79,87,117,102
82,7,8,21
91,76,15,4
108,4,96,82
41,94,88,50
57,25,11,50
21,124,35,10
117,73,25,47
85,65,57,107
23,92,110,69
71,22,61,98
35,70,21,115
80,116,11,14
75,55,53,58
48,6,58,9
36,95,16,114
118,123,119,52
98,20,26,30
71,20,50,62
38,44,110,104
86,8,4,117
121,121,90,46
0,120,6,123
85,116,14,125
51,91,83,61
22,65,103,44
80,88,22,118
98,107,34,54
102,48,41,87
55,43,50,57
65,116,106,125
102,105,66,7
105,113,0,101
94,7,92,105
71,57,3,99
98,91,3,66
76,0,112,13
70,59,124,102
28,127,39,64
8,45,69,47
73,59,33,28
32,103,73,72
102,52,75,62
40,113,3,2
69,23,10,87
115,90,99,120
92,48,124,62
104,0,102,120
113,0,73,62
6,46,120,86
59,113,102,18
30,82,77,79
93,69,57,7
112,53,7,93
57,6,91,127
115,87,27,107
35,76,37,3
44,5,6,10
70,97,122,94
44,7,5,82
2,87,66,63
86,89,34,75
77,87,74,7
58,105,18,85
31,8,56,16
108,25,93,40
63,4,7,80
108,89,41,21
39,127,127,87
60,44,80,117
35,98,87,98
117,74,87,41
30,50,64,49
75,112,69,70
113,68,51,29
0,63,15,48
14,94,18,98
118,11,116,98
106,1,56,80
43,59,47,122
100,57,56,40
5,80,28,123
64,127,49,2
5,120,1,29
46,49,57,77
117,9,63,104
65,122,3,15
116,8,123,35
0,119,125,33
59,80,49,33
70,34,80,89
39,64,124,37
66,20,63,41
61,77,87,63
43,114,7,72
96,18,77,0
33,72,12,70
61,5,52,60
18,108,33,92
89,38,21,112
107,114,14,8
5,13,31,59
32,125,77,25
121,113,23,80
14,69,105,117
123,79,82,7
14,82,71,122
38,0,108,52
124,9,100,6
119,47,27,36
58,80,41,67
104,63,119,52
63,31,32,16
12,72,104,22
124,127,92,88
40,1,87,6
99,26,35,105
6,5,119,47
10,21,127,116
61,121,36,79
23,23,104,115
95,81,93,33
24,117,126,104
26,114,24,72
46,44,70,103
111,40,50,17
7,87,21,50
77,4,3,8
62,22,100,7
7,62,22,107
87,81,125,39
18,0,62,58
56,123,115,10
84,124,93,59
30,26,18,106
63,88,80,101
21,108,7,117
38,38,13,72
72,41,31,123
77,60,37,41
113,126,43,46
122,72,7,47
97,8,26,22
42,63,110,13
80,35,23,121
121,80,8,70
24,16,17,40
45,39,20,63
66,19,33,46
37,117,69,121
92,72,3,15
92,65,87,104
51,126,79,90
8,63,112,117
46,56,108,115
72,109,123,114
29,72,42,31
19,108,82,72
3,102,54,115
63,36,40,95
102,16,35,119
114,100,72,79
109,52,101,90
27,58,82,20
31,67,77,57
27,21,92,32
66,113,37,52
93,23,84,57
110,118,30,1
84,100,65,60
21,85,19,109
102,46,23,3
91,77,126,88
105,115,104,58
46,34,104,68
4,113,109,30
71,47,108,72
94,13,117,63
71,51,92,80
25,117,111,121
70,125,104,34
88,98,88,116
88,52,118,93
14,29,23,53
31,26,117,54
122,98,58,59
31,72,1,81
108,120,96,120
57,126,98,70
117,115,20,109
57,83,2,112
64,28,22,98
39,13,37,93
25,67,26,88
121,53,70,39
22,58,53,96
31,125,5,101
19,110,77,59
73,46,115,50
83,46,121,42
20,11,78,44
36,69,104,15
81,37,59,76
27,71,120,25
60,47,91,20
15,107,104,68
39,40,1,64
23,16,111,45
52,38,40,68
2,20,121,80
67,73,44,121
72,76,22,102
20,125,51,125
41,18,0,51
116,45,109,117
57,109,47,75
36,112,116,107
74,10,124,73
44,1,41,65
66,78,22,81
119,75,19,38
2,120,18,19
59,31,94,77
37,90,11,96
48,26,65,32
13,87,107,78
106,23,47,78
62,124,127,63
39,100,76,81
54,28,61,4
5,106,92,119
13,127,29,36
66,45,79,75
69,82,38,97
62,37,115,61
85,43,83,31
33,5,43,5
30,8,47,18
11,53,102,122
14,94,23,46
3,98,13,23
93,100,41,90
76,21,80,22
117,99,45,53
5,2,75,44
37,8,41,50
2,54,50,9
112,56,46,15
14,27,65,97
99,23,99,44
59,67,79,109
126,28,3,14
33,19,11,91
77,15,35,83
19,30,6,101
17,15,45,20
78,0,70,76
81,68,41,80
117,60,80,23
108,16,0,16
24,60,30,49
68,48,23,23
99,49,49,114
102,83,34,37
113,54,114,119
124,96,81,76
9,38,88,15
53,51,7,39
42,89,62,96
40,60,102,49
76,117,40,92
31,31,44,69
3,56,25,78
30,105,105,87
45,58,121,102
55,67,79,20
31,69,127,76
92,3,93,82
39,1,63,101
112,38,105,52
39,83,43,0
4,117,9,39
92,107,96,105
80,7,34,98
76,36,64,83
11,43,94,74
64,115,2,80
111,52,6,41
113,63,124,16
93,94,76,83
22,38,123,86
19,27,60,112
63,80,65,44
64,54,37,59
102,0,54,111
31,85,112,53
91,87,36,10
34,17,106,92
68,52,71,59
26,109,74,34
6,93,82,108
38,26,48,113
26,35,108,74
15,29,28,69
97,116,1,88
37,125,105,88
54,57,58,113
125,77,9,49
25,70,41,46
99,125,68,90
99,116,63,112
36,7,123,60
55,102,91,52
63,27,118,52
69,90,76,53
102,39,2,30
95,55,82,81
21,27,22,32
61,20,49,95
122,4,7,56
37,16,39,59
26,35,94,33
19,122,37,104
67,86,108,59
91,118,66,92
110,57,13,90
39,67,32,16
105,24,116,111
122,28,104,33
33,84,32,24
106,33,98,103
31,28,40,96
115,107,12,6
114,76,47,109
88,14,102,35
44,37,121,45
43,91,52,8
6,101,40,3
64,120,7,10
22,51,97,55
88,78,46,86
81,48,36,123
12,36,17,45
34,78,68,119
9,60,82,109
120,16,34,4
86,111,4,59
102,9,75,48
15,105,12,103
104,9,90,0
121,69,63,31
53,127,6,75
22,99,2,65
104,65,115,94
119,123,97,54
37,16,1,13
26,11,124,78
89,64,83,7
89,86,20,85
96,16,34,121
